datasource,week,vx_manufacturer,dose,riskfactor,AESI,Numerator,IR,lb,ub
TEST,20200608,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20200615,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20200622,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20200629,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20200706,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20200713,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20200720,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20200727,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20200803,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20200810,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20200817,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20200824,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20200831,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20200907,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20200914,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20200921,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20200928,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20201005,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20201012,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20201019,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20201026,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20201102,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20201109,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20201116,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20201123,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20201130,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20201207,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20201214,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20201221,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20201228,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20210104,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20210111,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20210118,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20210125,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20210201,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20210208,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20210215,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20210222,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20210301,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20210308,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20210315,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20210322,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20210329,none,no_dose,COVCKD,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20200106,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,836871.57
TEST,20200113,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,836871.57
TEST,20200120,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,836871.57
TEST,20200127,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,836871.57
TEST,20200203,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,836871.57
TEST,20200210,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,836871.57
TEST,20200217,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,836871.57
TEST,20200224,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,836871.57
TEST,20200302,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,836871.57
TEST,20200309,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,836871.57
TEST,20200316,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,836871.57
TEST,20200323,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,1,226863.35,5743.68,1264001.71
TEST,20200330,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200406,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200413,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200420,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200427,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,892293.52
TEST,20200504,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200511,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200518,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200525,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200601,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200608,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200615,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200622,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200629,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200706,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200713,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200720,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200727,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200803,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200810,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200817,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200824,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200831,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200907,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200914,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200921,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200928,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20201005,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20201012,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20201019,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20201026,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20201102,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20201109,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,948847.34
TEST,20201116,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20201123,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20201130,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20201207,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20201214,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20201221,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20201228,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20210104,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20210111,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20210118,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20210125,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20210201,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20210208,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20210215,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20210222,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20210301,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,998046.83
TEST,20210308,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,1013055.05
TEST,20210315,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,1013055.05
TEST,20210322,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,1013055.05
TEST,20210329,none,no_dose,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,1036433.25
TEST,20210329,Pfizer,1,COVDIAB,ACUASEARTHRITIS_broad,0,0,0,44912107.35
TEST,20200106,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200113,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200120,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200127,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200203,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200210,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200217,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200224,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200302,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200309,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200316,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200323,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200330,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200406,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200413,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200420,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200427,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200504,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200511,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200518,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200525,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200601,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200608,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,20200615,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,910380.55
TEST,20200622,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200629,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200706,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200713,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200720,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200727,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200803,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200810,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200817,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200824,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200831,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200907,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200914,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200921,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20200928,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,20201005,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20201012,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20201019,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20201026,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20201102,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20201109,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20201116,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20201123,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20201130,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20201207,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20201214,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20201221,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20201228,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20210104,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20210111,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20210118,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20210125,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20210201,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20210208,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20210215,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20210222,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20210301,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20210308,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20210315,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20210322,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20210329,none,no_dose,IMMUNOSUPPR,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,20200106,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,218727.8
TEST,20200113,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,218727.8
TEST,20200120,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,218727.8
TEST,20200127,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,218727.8
TEST,20200203,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,218727.8
TEST,20200210,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,218727.8
TEST,20200217,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,218727.8
TEST,20200224,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,218727.8
TEST,20200302,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,218727.8
TEST,20200309,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,218727.8
TEST,20200316,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,218727.8
TEST,20200323,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,1,59293.83,1501.19,330364.08
TEST,20200330,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,221241.91
TEST,20200406,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,223073.38
TEST,20200413,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,223814.49
TEST,20200420,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,223814.49
TEST,20200427,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,224935.43
TEST,20200504,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,226447.6
TEST,20200511,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,226447.6
TEST,20200518,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,226447.6
TEST,20200525,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,226447.6
TEST,20200601,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,226447.6
TEST,20200608,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,226447.6
TEST,20200615,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,228754.37
TEST,20200622,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,229143.4
TEST,20200629,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,229143.4
TEST,20200706,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,230318.5
TEST,20200713,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,231904.17
TEST,20200720,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,231904.17
TEST,20200727,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,231904.17
TEST,20200803,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,231904.17
TEST,20200810,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,232705.22
TEST,20200817,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,234732.27
TEST,20200824,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,234732.27
TEST,20200831,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,234732.27
TEST,20200907,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,234732.27
TEST,20200914,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,234732.27
TEST,20200921,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,234732.27
TEST,20200928,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,234732.27
TEST,20201005,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,237630.2
TEST,20201012,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,238894.19
TEST,20201019,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,240600.58
TEST,20201026,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,240600.58
TEST,20201102,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,240600.58
TEST,20201109,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,242768.15
TEST,20201116,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,243646.15
TEST,20201123,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,244087.54
TEST,20201130,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,246769.82
TEST,20201207,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,246769.82
TEST,20201214,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,246769.82
TEST,20201221,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,246769.82
TEST,20201228,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,246769.82
TEST,20210104,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,246769.82
TEST,20210111,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,246769.82
TEST,20210118,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,246769.82
TEST,20210125,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,246769.82
TEST,20210201,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,248591
TEST,20210208,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,249974.62
TEST,20210215,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,249974.62
TEST,20210222,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,249974.62
TEST,20210301,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,252315.21
TEST,20210308,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,255666.65
TEST,20210315,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,260108.73
TEST,20210322,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,260108.73
TEST,20210329,none,no_dose,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,264188.87
TEST,20210308,Pfizer,1,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,67368161.03
TEST,20210315,Pfizer,1,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,19248046.01
TEST,20210322,Pfizer,1,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,19248046.01
TEST,20210329,Pfizer,1,any_risk_factors,ACUASEARTHRITIS_broad,0,0,0,13473632.21
TEST,20200106,none,no_dose,CV,DM_broad,0,0,0,401000.96
TEST,20200113,none,no_dose,CV,DM_broad,0,0,0,401000.96
TEST,20200120,none,no_dose,CV,DM_broad,0,0,0,401000.96
TEST,20200127,none,no_dose,CV,DM_broad,0,0,0,401000.96
TEST,20200203,none,no_dose,CV,DM_broad,0,0,0,401000.96
TEST,20200210,none,no_dose,CV,DM_broad,0,0,0,401000.96
TEST,20200217,none,no_dose,CV,DM_broad,0,0,0,401000.96
TEST,20200224,none,no_dose,CV,DM_broad,0,0,0,401000.96
TEST,20200302,none,no_dose,CV,DM_broad,0,0,0,401000.96
TEST,20200309,none,no_dose,CV,DM_broad,0,0,0,401000.96
TEST,20200316,none,no_dose,CV,DM_broad,0,0,0,401000.96
TEST,20200323,none,no_dose,CV,DM_broad,0,0,0,401000.96
TEST,20200330,none,no_dose,CV,DM_broad,0,0,0,401000.96
TEST,20200406,none,no_dose,CV,DM_broad,0,0,0,407058.37
TEST,20200413,none,no_dose,CV,DM_broad,0,0,0,409532.89
TEST,20200420,none,no_dose,CV,DM_broad,0,0,0,409532.89
TEST,20200427,none,no_dose,CV,DM_broad,0,0,0,413301.6
TEST,20200504,none,no_dose,CV,DM_broad,0,0,0,418435.78
TEST,20200511,none,no_dose,CV,DM_broad,0,0,0,418435.78
TEST,20200518,none,no_dose,CV,DM_broad,0,0,0,418435.78
TEST,20200525,none,no_dose,CV,DM_broad,0,0,0,418435.78
TEST,20200601,none,no_dose,CV,DM_broad,0,0,0,418435.78
TEST,20200608,none,no_dose,CV,DM_broad,0,0,0,418435.78
TEST,20200615,none,no_dose,CV,DM_broad,0,0,0,418435.78
TEST,20200622,none,no_dose,CV,DM_broad,0,0,0,418435.78
TEST,20200629,none,no_dose,CV,DM_broad,0,0,0,418435.78
TEST,20200706,none,no_dose,CV,DM_broad,0,0,0,422370.92
TEST,20200713,none,no_dose,CV,DM_broad,0,0,0,427734.36
TEST,20200720,none,no_dose,CV,DM_broad,0,0,0,427734.36
TEST,20200727,none,no_dose,CV,DM_broad,0,0,0,427734.36
TEST,20200803,none,no_dose,CV,DM_broad,0,0,0,427734.36
TEST,20200810,none,no_dose,CV,DM_broad,0,0,0,430467.48
TEST,20200817,none,no_dose,CV,DM_broad,0,0,0,437455.59
TEST,20200824,none,no_dose,CV,DM_broad,0,0,0,437455.59
TEST,20200831,none,no_dose,CV,DM_broad,0,0,0,437455.59
TEST,20200907,none,no_dose,CV,DM_broad,0,0,0,437455.59
TEST,20200914,none,no_dose,CV,DM_broad,0,0,0,437455.59
TEST,20200921,none,no_dose,CV,DM_broad,0,0,0,437455.59
TEST,20200928,none,no_dose,CV,DM_broad,0,0,0,437455.59
TEST,20201005,none,no_dose,CV,DM_broad,0,0,0,447628.98
TEST,20201012,none,no_dose,CV,DM_broad,0,0,0,452135.31
TEST,20201019,none,no_dose,CV,DM_broad,0,0,0,458286.81
TEST,20201026,none,no_dose,CV,DM_broad,0,0,0,458286.81
TEST,20201102,none,no_dose,CV,DM_broad,0,0,0,458286.81
TEST,20201109,none,no_dose,CV,DM_broad,0,0,0,466215.65
TEST,20201116,none,no_dose,CV,DM_broad,0,0,0,469464.54
TEST,20201123,none,no_dose,CV,DM_broad,0,0,0,471106.02
TEST,20201130,none,no_dose,CV,DM_broad,0,0,0,481201.15
TEST,20201207,none,no_dose,CV,DM_broad,0,0,0,481201.15
