datasource,week,vx_manufacturer,dose,ageband,percentage
TEST,20200203,AstraZeneca,1,5-11,0
TEST,20200203,AstraZeneca,1,12-17,0
TEST,20200203,AstraZeneca,1,18-24,0
TEST,20200203,AstraZeneca,1,25-29,0
TEST,20200203,AstraZeneca,1,30-39,0
TEST,20200203,AstraZeneca,1,40-49,0
TEST,20200203,AstraZeneca,1,50-59,0
TEST,20200203,AstraZeneca,1,60-69,0
TEST,20200203,AstraZeneca,1,70-79,0
TEST,20200203,AstraZeneca,1,80+,0
TEST,20200203,AstraZeneca,1,60+,0
TEST,20200203,AstraZeneca,1,all_agebands,0
TEST,20200203,AstraZeneca,2,0-4,0
TEST,20200203,AstraZeneca,2,5-11,0
TEST,20200203,AstraZeneca,2,12-17,0
TEST,20200203,AstraZeneca,2,18-24,0
TEST,20200203,AstraZeneca,2,25-29,0
TEST,20200203,AstraZeneca,2,30-39,0
TEST,20200203,AstraZeneca,2,40-49,0
TEST,20200203,AstraZeneca,2,50-59,0
TEST,20200203,AstraZeneca,2,60-69,0
TEST,20200203,AstraZeneca,2,70-79,0
TEST,20200203,AstraZeneca,2,80+,0
TEST,20200203,AstraZeneca,2,60+,0
TEST,20200203,AstraZeneca,2,all_agebands,0
TEST,20200203,J&J,1,0-4,0
TEST,20200203,J&J,1,5-11,0
TEST,20200203,J&J,1,12-17,0
TEST,20200203,J&J,1,18-24,0
TEST,20200203,J&J,1,25-29,0
TEST,20200203,J&J,1,30-39,0
TEST,20200203,J&J,1,40-49,0
TEST,20200203,J&J,1,50-59,0
TEST,20200203,J&J,1,60-69,0
TEST,20200203,J&J,1,70-79,0
TEST,20200203,J&J,1,80+,0
TEST,20200203,J&J,1,60+,0
TEST,20200203,J&J,1,all_agebands,0
TEST,20200203,J&J,2,0-4,0
TEST,20200203,J&J,2,5-11,0
TEST,20200203,J&J,2,12-17,0
TEST,20200203,J&J,2,18-24,0
TEST,20200203,J&J,2,25-29,0
TEST,20200203,J&J,2,30-39,0
TEST,20200203,J&J,2,40-49,0
TEST,20200203,J&J,2,50-59,0
TEST,20200203,J&J,2,60-69,0
TEST,20200203,J&J,2,70-79,0
TEST,20200203,J&J,2,80+,0
TEST,20200203,J&J,2,60+,0
TEST,20200203,J&J,2,all_agebands,0
TEST,20200203,Moderna,1,0-4,0
TEST,20200203,Moderna,1,5-11,0
TEST,20200203,Moderna,1,12-17,0
TEST,20200203,Moderna,1,18-24,0
TEST,20200203,Moderna,1,25-29,0
TEST,20200203,Moderna,1,30-39,0
TEST,20200203,Moderna,1,40-49,0
TEST,20200203,Moderna,1,50-59,0
TEST,20200203,Moderna,1,60-69,0
TEST,20200203,Moderna,1,70-79,0
TEST,20200203,Moderna,1,80+,0
TEST,20200203,Moderna,1,60+,0
TEST,20200203,Moderna,1,all_agebands,0
TEST,20200203,Moderna,2,0-4,0
TEST,20200203,Moderna,2,5-11,0
TEST,20200203,Moderna,2,12-17,0
TEST,20200203,Moderna,2,18-24,0
TEST,20200203,Moderna,2,25-29,0
TEST,20200203,Moderna,2,30-39,0
TEST,20200203,Moderna,2,40-49,0
TEST,20200203,Moderna,2,50-59,0
TEST,20200203,Moderna,2,60-69,0
TEST,20200203,Moderna,2,70-79,0
TEST,20200203,Moderna,2,80+,0
TEST,20200203,Moderna,2,60+,0
TEST,20200203,Moderna,2,all_agebands,0
TEST,20200203,Pfizer,1,0-4,0
TEST,20200203,Pfizer,1,5-11,0
TEST,20200203,Pfizer,1,12-17,0
TEST,20200203,Pfizer,1,18-24,0
TEST,20200203,Pfizer,1,25-29,0
TEST,20200203,Pfizer,1,30-39,0
TEST,20200203,Pfizer,1,40-49,0
TEST,20200203,Pfizer,1,50-59,0
TEST,20200203,Pfizer,1,60-69,0
TEST,20200203,Pfizer,1,70-79,0
TEST,20200203,Pfizer,1,80+,0
TEST,20200203,Pfizer,1,60+,0
TEST,20200203,Pfizer,1,all_agebands,0
TEST,20200203,Pfizer,2,0-4,0
TEST,20200203,Pfizer,2,5-11,0
TEST,20200203,Pfizer,2,12-17,0
TEST,20200203,Pfizer,2,18-24,0
TEST,20200203,Pfizer,2,25-29,0
TEST,20200203,Pfizer,2,30-39,0
TEST,20200203,Pfizer,2,40-49,0
TEST,20200203,Pfizer,2,50-59,0
TEST,20200203,Pfizer,2,60-69,0
TEST,20200203,Pfizer,2,70-79,0
TEST,20200203,Pfizer,2,80+,0
TEST,20200203,Pfizer,2,60+,0
TEST,20200203,Pfizer,2,all_agebands,0
TEST,20200203,UKN,1,0-4,0
TEST,20200203,UKN,1,5-11,0
TEST,20200203,UKN,1,12-17,0
TEST,20200203,UKN,1,18-24,0
TEST,20200203,UKN,1,25-29,0
TEST,20200203,UKN,1,30-39,0
TEST,20200203,UKN,1,40-49,0
TEST,20200203,UKN,1,50-59,0
TEST,20200203,UKN,1,60-69,0
TEST,20200203,UKN,1,70-79,0
TEST,20200203,UKN,1,80+,0
TEST,20200203,UKN,1,60+,0
TEST,20200203,UKN,1,all_agebands,0
TEST,20200203,UKN,2,0-4,0
TEST,20200203,UKN,2,5-11,0
TEST,20200203,UKN,2,12-17,0
TEST,20200203,UKN,2,18-24,0
TEST,20200203,UKN,2,25-29,0
TEST,20200203,UKN,2,30-39,0
TEST,20200203,UKN,2,40-49,0
TEST,20200203,UKN,2,50-59,0
TEST,20200203,UKN,2,60-69,0
TEST,20200203,UKN,2,70-79,0
TEST,20200203,UKN,2,80+,0
TEST,20200203,UKN,2,60+,0
TEST,20200203,UKN,2,all_agebands,0
TEST,20200210,AstraZeneca,1,0-4,0
TEST,20200210,AstraZeneca,1,5-11,0
TEST,20200210,AstraZeneca,1,12-17,0
TEST,20200210,AstraZeneca,1,18-24,0
TEST,20200210,AstraZeneca,1,25-29,0
TEST,20200210,AstraZeneca,1,30-39,0
TEST,20200210,AstraZeneca,1,40-49,0
TEST,20200210,AstraZeneca,1,50-59,0
TEST,20200210,AstraZeneca,1,60-69,0
TEST,20200210,AstraZeneca,1,70-79,0
TEST,20200210,AstraZeneca,1,80+,0
TEST,20200210,AstraZeneca,1,60+,0
TEST,20200210,AstraZeneca,1,all_agebands,0
TEST,20200210,AstraZeneca,2,0-4,0
TEST,20200210,AstraZeneca,2,5-11,0
TEST,20200210,AstraZeneca,2,12-17,0
TEST,20200210,AstraZeneca,2,18-24,0
TEST,20200210,AstraZeneca,2,25-29,0
TEST,20200210,AstraZeneca,2,30-39,0
TEST,20200210,AstraZeneca,2,40-49,0
TEST,20200210,AstraZeneca,2,50-59,0
TEST,20200210,AstraZeneca,2,60-69,0
TEST,20200210,AstraZeneca,2,70-79,0
TEST,20200210,AstraZeneca,2,80+,0
TEST,20200210,AstraZeneca,2,60+,0
TEST,20200210,AstraZeneca,2,all_agebands,0
TEST,20200210,J&J,1,0-4,0
TEST,20200210,J&J,1,5-11,0
TEST,20200210,J&J,1,12-17,0
TEST,20200210,J&J,1,18-24,0
TEST,20200210,J&J,1,25-29,0
TEST,20200210,J&J,1,30-39,0
TEST,20200210,J&J,1,40-49,0
TEST,20200210,J&J,1,50-59,0
TEST,20200210,J&J,1,60-69,0
TEST,20200210,J&J,1,70-79,0
TEST,20200210,J&J,1,80+,0
TEST,20200210,J&J,1,60+,0
TEST,20200210,J&J,1,all_agebands,0
TEST,20200210,J&J,2,0-4,0
TEST,20200210,J&J,2,5-11,0
TEST,20200210,J&J,2,12-17,0
TEST,20200210,J&J,2,18-24,0
TEST,20200210,J&J,2,25-29,0
TEST,20200210,J&J,2,30-39,0
TEST,20200210,J&J,2,40-49,0
TEST,20200210,J&J,2,50-59,0
TEST,20200210,J&J,2,60-69,0
TEST,20200210,J&J,2,70-79,0
TEST,20200210,J&J,2,80+,0
TEST,20200210,J&J,2,60+,0
TEST,20200210,J&J,2,all_agebands,0
TEST,20200210,Moderna,1,0-4,0
TEST,20200210,Moderna,1,5-11,0
TEST,20200210,Moderna,1,12-17,0
TEST,20200210,Moderna,1,18-24,0
TEST,20200210,Moderna,1,25-29,0
TEST,20200210,Moderna,1,30-39,0
TEST,20200210,Moderna,1,40-49,0
TEST,20200210,Moderna,1,50-59,0
TEST,20200210,Moderna,1,60-69,0
TEST,20200210,Moderna,1,70-79,0
TEST,20200210,Moderna,1,80+,0
TEST,20200210,Moderna,1,60+,0
TEST,20200210,Moderna,1,all_agebands,0
TEST,20200210,Moderna,2,0-4,0
TEST,20200210,Moderna,2,5-11,0
TEST,20200210,Moderna,2,12-17,0
TEST,20200210,Moderna,2,18-24,0
TEST,20200210,Moderna,2,25-29,0
TEST,20200210,Moderna,2,30-39,0
TEST,20200210,Moderna,2,40-49,0
TEST,20200210,Moderna,2,50-59,0
TEST,20200210,Moderna,2,60-69,0
TEST,20200210,Moderna,2,70-79,0
TEST,20200210,Moderna,2,80+,0
TEST,20200210,Moderna,2,60+,0
TEST,20200210,Moderna,2,all_agebands,0
TEST,20200210,Pfizer,1,0-4,0
TEST,20200210,Pfizer,1,5-11,0
TEST,20200210,Pfizer,1,12-17,0
TEST,20200210,Pfizer,1,18-24,0
TEST,20200210,Pfizer,1,25-29,0
TEST,20200210,Pfizer,1,30-39,0
TEST,20200210,Pfizer,1,40-49,0
TEST,20200210,Pfizer,1,50-59,0
TEST,20200210,Pfizer,1,60-69,0
TEST,20200210,Pfizer,1,70-79,0
TEST,20200210,Pfizer,1,80+,0
TEST,20200210,Pfizer,1,60+,0
TEST,20200210,Pfizer,1,all_agebands,0
TEST,20200210,Pfizer,2,0-4,0
TEST,20200210,Pfizer,2,5-11,0
TEST,20200210,Pfizer,2,12-17,0
TEST,20200210,Pfizer,2,18-24,0
TEST,20200210,Pfizer,2,25-29,0
TEST,20200210,Pfizer,2,30-39,0
TEST,20200210,Pfizer,2,40-49,0
TEST,20200210,Pfizer,2,50-59,0
TEST,20200210,Pfizer,2,60-69,0
TEST,20200210,Pfizer,2,70-79,0
TEST,20200210,Pfizer,2,80+,0
TEST,20200210,Pfizer,2,60+,0
TEST,20200210,Pfizer,2,all_agebands,0
TEST,20200210,UKN,1,0-4,0
TEST,20200210,UKN,1,5-11,0
TEST,20200210,UKN,1,12-17,0
TEST,20200210,UKN,1,18-24,0
TEST,20200210,UKN,1,25-29,0
TEST,20200210,UKN,1,30-39,0
TEST,20200210,UKN,1,40-49,0
TEST,20200210,UKN,1,50-59,0
TEST,20200210,UKN,1,60-69,0
TEST,20200210,UKN,1,70-79,0
TEST,20200210,UKN,1,80+,0
TEST,20200210,UKN,1,60+,0
TEST,20200210,UKN,1,all_agebands,0
TEST,20200210,UKN,2,0-4,0
TEST,20200210,UKN,2,5-11,0
TEST,20200210,UKN,2,12-17,0
TEST,20200210,UKN,2,18-24,0
TEST,20200210,UKN,2,25-29,0
TEST,20200210,UKN,2,30-39,0
TEST,20200210,UKN,2,40-49,0
TEST,20200210,UKN,2,50-59,0
TEST,20200210,UKN,2,60-69,0
TEST,20200210,UKN,2,70-79,0
TEST,20200210,UKN,2,80+,0
TEST,20200210,UKN,2,60+,0
TEST,20200210,UKN,2,all_agebands,0
TEST,20200217,AstraZeneca,1,0-4,0
TEST,20200217,AstraZeneca,1,5-11,0
TEST,20200217,AstraZeneca,1,12-17,0
TEST,20200217,AstraZeneca,1,18-24,0
TEST,20200217,AstraZeneca,1,25-29,0
TEST,20200217,AstraZeneca,1,30-39,0
TEST,20200217,AstraZeneca,1,40-49,0
TEST,20200217,AstraZeneca,1,50-59,0
TEST,20200217,AstraZeneca,1,60-69,0
TEST,20200217,AstraZeneca,1,70-79,0
TEST,20200217,AstraZeneca,1,80+,0
TEST,20200217,AstraZeneca,1,60+,0
TEST,20200217,AstraZeneca,1,all_agebands,0
TEST,20200217,AstraZeneca,2,0-4,0
TEST,20200217,AstraZeneca,2,5-11,0
TEST,20200217,AstraZeneca,2,12-17,0
TEST,20200217,AstraZeneca,2,18-24,0
TEST,20200217,AstraZeneca,2,25-29,0
TEST,20200217,AstraZeneca,2,30-39,0
TEST,20200217,AstraZeneca,2,40-49,0
TEST,20200217,AstraZeneca,2,50-59,0
TEST,20200217,AstraZeneca,2,60-69,0
TEST,20200217,AstraZeneca,2,70-79,0
TEST,20200217,AstraZeneca,2,80+,0
TEST,20200217,AstraZeneca,2,60+,0
TEST,20200217,AstraZeneca,2,all_agebands,0
TEST,20200217,J&J,1,0-4,0
TEST,20200217,J&J,1,5-11,0
TEST,20200217,J&J,1,12-17,0
TEST,20200217,J&J,1,18-24,0
TEST,20200217,J&J,1,25-29,0
TEST,20200217,J&J,1,30-39,0
TEST,20200217,J&J,1,40-49,0
TEST,20200217,J&J,1,50-59,0
TEST,20200217,J&J,1,60-69,0
TEST,20200217,J&J,1,70-79,0
TEST,20200217,J&J,1,80+,0
TEST,20200217,J&J,1,60+,0
TEST,20200217,J&J,1,all_agebands,0
TEST,20200217,J&J,2,0-4,0
TEST,20200217,J&J,2,5-11,0
TEST,20200217,J&J,2,12-17,0
TEST,20200217,J&J,2,18-24,0
TEST,20200217,J&J,2,25-29,0
TEST,20200217,J&J,2,30-39,0
TEST,20200217,J&J,2,40-49,0
TEST,20200217,J&J,2,50-59,0
TEST,20200217,J&J,2,60-69,0
TEST,20200217,J&J,2,70-79,0
TEST,20200217,J&J,2,80+,0
TEST,20200217,J&J,2,60+,0
TEST,20200217,J&J,2,all_agebands,0
TEST,20200217,Moderna,1,0-4,0
TEST,20200217,Moderna,1,5-11,0
TEST,20200217,Moderna,1,12-17,0
TEST,20200217,Moderna,1,18-24,0
TEST,20200217,Moderna,1,25-29,0
TEST,20200217,Moderna,1,30-39,0
TEST,20200217,Moderna,1,40-49,0
TEST,20200217,Moderna,1,50-59,0
TEST,20200217,Moderna,1,60-69,0
TEST,20200217,Moderna,1,70-79,0
TEST,20200217,Moderna,1,80+,0
TEST,20200217,Moderna,1,60+,0
TEST,20200217,Moderna,1,all_agebands,0
TEST,20200217,Moderna,2,0-4,0
TEST,20200217,Moderna,2,5-11,0
TEST,20200217,Moderna,2,12-17,0
TEST,20200217,Moderna,2,18-24,0
TEST,20200217,Moderna,2,25-29,0
TEST,20200217,Moderna,2,30-39,0
TEST,20200217,Moderna,2,40-49,0
TEST,20200217,Moderna,2,50-59,0
TEST,20200217,Moderna,2,60-69,0
TEST,20200217,Moderna,2,70-79,0
TEST,20200217,Moderna,2,80+,0
TEST,20200217,Moderna,2,60+,0
TEST,20200217,Moderna,2,all_agebands,0
TEST,20200217,Pfizer,1,0-4,0
TEST,20200217,Pfizer,1,5-11,0
TEST,20200217,Pfizer,1,12-17,0
TEST,20200217,Pfizer,1,18-24,0
TEST,20200217,Pfizer,1,25-29,0
TEST,20200217,Pfizer,1,30-39,0
TEST,20200217,Pfizer,1,40-49,0
TEST,20200217,Pfizer,1,50-59,0
TEST,20200217,Pfizer,1,60-69,0
TEST,20200217,Pfizer,1,70-79,0
TEST,20200217,Pfizer,1,80+,0
TEST,20200217,Pfizer,1,60+,0
TEST,20200217,Pfizer,1,all_agebands,0
TEST,20200217,Pfizer,2,0-4,0
TEST,20200217,Pfizer,2,5-11,0
TEST,20200217,Pfizer,2,12-17,0
TEST,20200217,Pfizer,2,18-24,0
TEST,20200217,Pfizer,2,25-29,0
TEST,20200217,Pfizer,2,30-39,0
TEST,20200217,Pfizer,2,40-49,0
TEST,20200217,Pfizer,2,50-59,0
TEST,20200217,Pfizer,2,60-69,0
TEST,20200217,Pfizer,2,70-79,0
TEST,20200217,Pfizer,2,80+,0
TEST,20200217,Pfizer,2,60+,0
TEST,20200217,Pfizer,2,all_agebands,0
TEST,20200217,UKN,1,0-4,0
TEST,20200217,UKN,1,5-11,0
TEST,20200217,UKN,1,12-17,0
TEST,20200217,UKN,1,18-24,0
TEST,20200217,UKN,1,25-29,0
TEST,20200217,UKN,1,30-39,0
TEST,20200217,UKN,1,40-49,0
TEST,20200217,UKN,1,50-59,0
TEST,20200217,UKN,1,60-69,0
TEST,20200217,UKN,1,70-79,0
TEST,20200217,UKN,1,80+,0
TEST,20200217,UKN,1,60+,0
TEST,20200217,UKN,1,all_agebands,0
TEST,20200217,UKN,2,0-4,0
TEST,20200217,UKN,2,5-11,0
TEST,20200217,UKN,2,12-17,0
TEST,20200217,UKN,2,18-24,0
TEST,20200217,UKN,2,25-29,0
TEST,20200217,UKN,2,30-39,0
TEST,20200217,UKN,2,40-49,0
TEST,20200217,UKN,2,50-59,0
TEST,20200217,UKN,2,60-69,0
TEST,20200217,UKN,2,70-79,0
TEST,20200217,UKN,2,80+,0
TEST,20200217,UKN,2,60+,0
TEST,20200217,UKN,2,all_agebands,0
TEST,20200224,AstraZeneca,1,0-4,0
TEST,20200224,AstraZeneca,1,5-11,0
TEST,20200224,AstraZeneca,1,12-17,0
TEST,20200224,AstraZeneca,1,18-24,0
TEST,20200224,AstraZeneca,1,25-29,0
TEST,20200224,AstraZeneca,1,30-39,0
TEST,20200224,AstraZeneca,1,40-49,0
TEST,20200224,AstraZeneca,1,50-59,0
TEST,20200224,AstraZeneca,1,60-69,0
TEST,20200224,AstraZeneca,1,70-79,0
TEST,20200224,AstraZeneca,1,80+,0
TEST,20200224,AstraZeneca,1,60+,0
TEST,20200224,AstraZeneca,1,all_agebands,0
TEST,20200224,AstraZeneca,2,0-4,0
TEST,20200224,AstraZeneca,2,5-11,0
TEST,20200224,AstraZeneca,2,12-17,0
TEST,20200224,AstraZeneca,2,18-24,0
TEST,20200224,AstraZeneca,2,25-29,0
TEST,20200224,AstraZeneca,2,30-39,0
TEST,20200224,AstraZeneca,2,40-49,0
TEST,20200224,AstraZeneca,2,50-59,0
TEST,20200224,AstraZeneca,2,60-69,0
TEST,20200224,AstraZeneca,2,70-79,0
TEST,20200224,AstraZeneca,2,80+,0
TEST,20200224,AstraZeneca,2,60+,0
TEST,20200224,AstraZeneca,2,all_agebands,0
TEST,20200224,J&J,1,0-4,0
TEST,20200224,J&J,1,5-11,0
TEST,20200224,J&J,1,12-17,0
TEST,20200224,J&J,1,18-24,0
TEST,20200224,J&J,1,25-29,0
TEST,20200224,J&J,1,30-39,0
TEST,20200224,J&J,1,40-49,0
TEST,20200224,J&J,1,50-59,0
TEST,20200224,J&J,1,60-69,0
TEST,20200224,J&J,1,70-79,0
TEST,20200224,J&J,1,80+,0
TEST,20200224,J&J,1,60+,0
TEST,20200224,J&J,1,all_agebands,0
TEST,20200224,J&J,2,0-4,0
TEST,20200224,J&J,2,5-11,0
TEST,20200224,J&J,2,12-17,0
TEST,20200224,J&J,2,18-24,0
TEST,20200224,J&J,2,25-29,0
TEST,20200224,J&J,2,30-39,0
TEST,20200224,J&J,2,40-49,0
TEST,20200224,J&J,2,50-59,0
TEST,20200224,J&J,2,60-69,0
TEST,20200224,J&J,2,70-79,0
TEST,20200224,J&J,2,80+,0
TEST,20200224,J&J,2,60+,0
TEST,20200224,J&J,2,all_agebands,0
TEST,20200224,Moderna,1,0-4,0
TEST,20200224,Moderna,1,5-11,0
TEST,20200224,Moderna,1,12-17,0
TEST,20200224,Moderna,1,18-24,0
TEST,20200224,Moderna,1,25-29,0
TEST,20200224,Moderna,1,30-39,0
TEST,20200224,Moderna,1,40-49,0
TEST,20200224,Moderna,1,50-59,0
TEST,20200224,Moderna,1,60-69,0
TEST,20200224,Moderna,1,70-79,0
TEST,20200224,Moderna,1,80+,0
TEST,20200224,Moderna,1,60+,0
TEST,20200224,Moderna,1,all_agebands,0
TEST,20200224,Moderna,2,0-4,0
TEST,20200224,Moderna,2,5-11,0
TEST,20200224,Moderna,2,12-17,0
TEST,20200224,Moderna,2,18-24,0
TEST,20200224,Moderna,2,25-29,0
TEST,20200224,Moderna,2,30-39,0
TEST,20200224,Moderna,2,40-49,0
TEST,20200224,Moderna,2,50-59,0
TEST,20200224,Moderna,2,60-69,0
TEST,20200224,Moderna,2,70-79,0
TEST,20200224,Moderna,2,80+,0
TEST,20200224,Moderna,2,60+,0
TEST,20200224,Moderna,2,all_agebands,0
TEST,20200224,Pfizer,1,0-4,0
TEST,20200224,Pfizer,1,5-11,0
TEST,20200224,Pfizer,1,12-17,0
TEST,20200224,Pfizer,1,18-24,0
TEST,20200224,Pfizer,1,25-29,0
TEST,20200224,Pfizer,1,30-39,0
TEST,20200224,Pfizer,1,40-49,0
TEST,20200224,Pfizer,1,50-59,0
TEST,20200224,Pfizer,1,60-69,0
TEST,20200224,Pfizer,1,70-79,0
TEST,20200224,Pfizer,1,80+,0
TEST,20200224,Pfizer,1,60+,0
TEST,20200224,Pfizer,1,all_agebands,0
TEST,20200224,Pfizer,2,0-4,0
TEST,20200224,Pfizer,2,5-11,0
TEST,20200224,Pfizer,2,12-17,0
TEST,20200224,Pfizer,2,18-24,0
TEST,20200224,Pfizer,2,25-29,0
TEST,20200224,Pfizer,2,30-39,0
TEST,20200224,Pfizer,2,40-49,0
TEST,20200224,Pfizer,2,50-59,0
TEST,20200224,Pfizer,2,60-69,0
TEST,20200224,Pfizer,2,70-79,0
TEST,20200224,Pfizer,2,80+,0
TEST,20200224,Pfizer,2,60+,0
TEST,20200224,Pfizer,2,all_agebands,0
TEST,20200224,UKN,1,0-4,0
TEST,20200224,UKN,1,5-11,0
TEST,20200224,UKN,1,12-17,0
TEST,20200224,UKN,1,18-24,0
TEST,20200224,UKN,1,25-29,0
TEST,20200224,UKN,1,30-39,0
TEST,20200224,UKN,1,40-49,0
TEST,20200224,UKN,1,50-59,0
TEST,20200224,UKN,1,60-69,0
TEST,20200224,UKN,1,70-79,0
TEST,20200224,UKN,1,80+,0
TEST,20200224,UKN,1,60+,0
TEST,20200224,UKN,1,all_agebands,0
TEST,20200224,UKN,2,0-4,0
TEST,20200224,UKN,2,5-11,0
TEST,20200224,UKN,2,12-17,0
TEST,20200224,UKN,2,18-24,0
TEST,20200224,UKN,2,25-29,0
TEST,20200224,UKN,2,30-39,0
TEST,20200224,UKN,2,40-49,0
TEST,20200224,UKN,2,50-59,0
TEST,20200224,UKN,2,60-69,0
TEST,20200224,UKN,2,70-79,0
TEST,20200224,UKN,2,80+,0
TEST,20200224,UKN,2,60+,0
TEST,20200224,UKN,2,all_agebands,0
TEST,20200302,AstraZeneca,1,0-4,0
TEST,20200302,AstraZeneca,1,5-11,0
TEST,20200302,AstraZeneca,1,12-17,0
TEST,20200302,AstraZeneca,1,18-24,0
TEST,20200302,AstraZeneca,1,25-29,0
TEST,20200302,AstraZeneca,1,30-39,0
TEST,20200302,AstraZeneca,1,40-49,0
TEST,20200302,AstraZeneca,1,50-59,0
TEST,20200302,AstraZeneca,1,60-69,0
TEST,20200302,AstraZeneca,1,70-79,0
TEST,20200302,AstraZeneca,1,80+,0
TEST,20200302,AstraZeneca,1,60+,0
TEST,20200302,AstraZeneca,1,all_agebands,0
TEST,20200302,AstraZeneca,2,0-4,0
TEST,20200302,AstraZeneca,2,5-11,0
TEST,20200302,AstraZeneca,2,12-17,0
TEST,20200302,AstraZeneca,2,18-24,0
TEST,20200302,AstraZeneca,2,25-29,0
TEST,20200302,AstraZeneca,2,30-39,0
TEST,20200302,AstraZeneca,2,40-49,0
TEST,20200302,AstraZeneca,2,50-59,0
TEST,20200302,AstraZeneca,2,60-69,0
TEST,20200302,AstraZeneca,2,70-79,0
TEST,20200302,AstraZeneca,2,80+,0
TEST,20200302,AstraZeneca,2,60+,0
TEST,20200302,AstraZeneca,2,all_agebands,0
TEST,20200302,J&J,1,0-4,0
TEST,20200302,J&J,1,5-11,0
TEST,20200302,J&J,1,12-17,0
TEST,20200302,J&J,1,18-24,0
TEST,20200302,J&J,1,25-29,0
TEST,20200302,J&J,1,30-39,0
TEST,20200302,J&J,1,40-49,0
TEST,20200302,J&J,1,50-59,0
TEST,20200302,J&J,1,60-69,0
TEST,20200302,J&J,1,70-79,0
TEST,20200302,J&J,1,80+,0
TEST,20200302,J&J,1,60+,0
TEST,20200302,J&J,1,all_agebands,0
TEST,20200302,J&J,2,0-4,0
TEST,20200302,J&J,2,5-11,0
TEST,20200302,J&J,2,12-17,0
TEST,20200302,J&J,2,18-24,0
TEST,20200302,J&J,2,25-29,0
TEST,20200302,J&J,2,30-39,0
TEST,20200302,J&J,2,40-49,0
TEST,20200302,J&J,2,50-59,0
TEST,20200302,J&J,2,60-69,0
TEST,20200302,J&J,2,70-79,0
TEST,20200302,J&J,2,80+,0
TEST,20200302,J&J,2,60+,0
TEST,20200302,J&J,2,all_agebands,0
TEST,20200302,Moderna,1,0-4,0
TEST,20200302,Moderna,1,5-11,0
TEST,20200302,Moderna,1,12-17,0
TEST,20200302,Moderna,1,18-24,0
TEST,20200302,Moderna,1,25-29,0
TEST,20200302,Moderna,1,30-39,0
TEST,20200302,Moderna,1,40-49,0
TEST,20200302,Moderna,1,50-59,0
TEST,20200302,Moderna,1,60-69,0
TEST,20200302,Moderna,1,70-79,0
TEST,20200302,Moderna,1,80+,0
TEST,20200302,Moderna,1,60+,0
TEST,20200302,Moderna,1,all_agebands,0
TEST,20200302,Moderna,2,0-4,0
TEST,20200302,Moderna,2,5-11,0
TEST,20200302,Moderna,2,12-17,0
TEST,20200302,Moderna,2,18-24,0
TEST,20200302,Moderna,2,25-29,0
TEST,20200302,Moderna,2,30-39,0
TEST,20200302,Moderna,2,40-49,0
TEST,20200302,Moderna,2,50-59,0
TEST,20200302,Moderna,2,60-69,0
TEST,20200302,Moderna,2,70-79,0
TEST,20200302,Moderna,2,80+,0
TEST,20200302,Moderna,2,60+,0
TEST,20200302,Moderna,2,all_agebands,0
TEST,20200302,Pfizer,1,0-4,0
TEST,20200302,Pfizer,1,5-11,0
TEST,20200302,Pfizer,1,12-17,0
TEST,20200302,Pfizer,1,18-24,0
TEST,20200302,Pfizer,1,25-29,0
TEST,20200302,Pfizer,1,30-39,0
TEST,20200302,Pfizer,1,40-49,0
TEST,20200302,Pfizer,1,50-59,0
TEST,20200302,Pfizer,1,60-69,0
TEST,20200302,Pfizer,1,70-79,0
TEST,20200302,Pfizer,1,80+,0
TEST,20200302,Pfizer,1,60+,0
TEST,20200302,Pfizer,1,all_agebands,0
TEST,20200302,Pfizer,2,0-4,0
TEST,20200302,Pfizer,2,5-11,0
TEST,20200302,Pfizer,2,12-17,0
TEST,20200302,Pfizer,2,18-24,0
TEST,20200302,Pfizer,2,25-29,0
TEST,20200302,Pfizer,2,30-39,0
TEST,20200302,Pfizer,2,40-49,0
TEST,20200302,Pfizer,2,50-59,0
TEST,20200302,Pfizer,2,60-69,0
TEST,20200302,Pfizer,2,70-79,0
TEST,20200302,Pfizer,2,80+,0
TEST,20200302,Pfizer,2,60+,0
TEST,20200302,Pfizer,2,all_agebands,0
TEST,20200302,UKN,1,0-4,0
TEST,20200302,UKN,1,5-11,0
TEST,20200302,UKN,1,12-17,0
TEST,20200302,UKN,1,18-24,0
TEST,20200302,UKN,1,25-29,0
TEST,20200302,UKN,1,30-39,0
TEST,20200302,UKN,1,40-49,0
TEST,20200302,UKN,1,50-59,0
TEST,20200302,UKN,1,60-69,0
TEST,20200302,UKN,1,70-79,0
TEST,20200302,UKN,1,80+,0
TEST,20200302,UKN,1,60+,0
TEST,20200302,UKN,1,all_agebands,0
TEST,20200302,UKN,2,0-4,0
TEST,20200302,UKN,2,5-11,0
TEST,20200302,UKN,2,12-17,0
TEST,20200302,UKN,2,18-24,0
TEST,20200302,UKN,2,25-29,0
TEST,20200302,UKN,2,30-39,0
TEST,20200302,UKN,2,40-49,0
TEST,20200302,UKN,2,50-59,0
TEST,20200302,UKN,2,60-69,0
TEST,20200302,UKN,2,70-79,0
TEST,20200302,UKN,2,80+,0
TEST,20200302,UKN,2,60+,0
TEST,20200302,UKN,2,all_agebands,0
TEST,20200309,AstraZeneca,1,0-4,0
TEST,20200309,AstraZeneca,1,5-11,0
TEST,20200309,AstraZeneca,1,12-17,0
